smiles,canonical_smiles,unique_hydrogens,unique_carbons,sascore,ir_similarity,cnmr_similarity,hnmr_similarity,similarity,sum_of_similarities,cnmr_ir_similarity,ir_hnmr_similarity,cnmr_hnmr_similarity,tanimoto
CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)C1CO1)c(CSc1ccccc1)n2C,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)C1CO1)c(CSc1ccccc1)n2C,11,19,3.398298953979044,-0.0161080714315176,-0.02098841965198517,-0.2319255769252777,-0.06409395486116409,-0.2690220680087805,-0.051935967057943344,-0.10461382567882538,-0.03862184286117554,0.5748987854251012
CCC(C)Oc1ccc(-c2csc(Nc3ccc(CCC(=O)O)cc3)n2)cc1Br,CCC(C)Oc1ccc(-c2csc(Nc3ccc(CCC(=O)O)cc3)n2)cc1Br,14,20,2.718241350789553,-0.04284590482711792,0.13827642798423767,-0.007361688185483217,0.08659625798463821,0.08806883497163653,0.05736463889479637,-0.028510231524705887,0.13699916005134583,0.4365513054037644
Nc1ccc(CN2C(=O)S/C(=C\c3ccc(O)c(Br)c3)C2=O)cc1,Nc1ccc(CN2C(=O)S/C(=C\c3ccc(O)c(Br)c3)C2=O)cc1,9,15,2.2549251116823275,-0.010549265891313553,0.1791117787361145,0.29306894540786743,0.1012173518538475,0.4616314582526684,0.07961174845695496,0.0811212807893753,0.16044004261493683,0.44348894348894347
Cc1cc(/C=C(\C#N)C(=S)NCc2cc(O)c(O)c(O)c2)cc(Br)c1C,Cc1cc(/C=C(\C#N)C(=S)NCc2cc(O)c(O)c(O)c2)cc(Br)c1C,10,17,2.9655791597933305,-0.20899921655654907,0.039015594869852066,-0.032867997884750366,-0.06808042526245117,-0.20285161957144737,-0.10585713386535645,-0.1093154028058052,-0.00021760119125247002,0.3921957671957672
O=S(=O)(Oc1ccc(Cc2ncccn2)cc1)c1ccc(Br)cc1,O=S(=O)(Oc1ccc(Cc2ncccn2)cc1)c1ccc(Br)cc1,7,12,2.134658222050218,-0.1743275374174118,0.08111780881881714,0.05937289074063301,-0.014829691499471664,-0.033836837857961655,-0.0007104463875293732,-0.09177171438932419,0.022916018962860107,0.29621993127147767
C=CCOC(=O)/C(C#N)=c1\sc(=Cc2ccc(Br)cc2)c(=O)n1CC,C=CCOC(=O)/C(C#N)=c1\sc(=Cc2ccc(Br)cc2)c(=O)n1CC,8,16,2.7512365204575797,-0.21711912751197815,0.4934828281402588,0.18503138422966003,0.1681498885154724,0.4613950848579407,0.17184332013130188,-0.08592166006565094,0.31482282280921936,0.4886677722498618
COC(=O)CCNc1nc(-c2cc(C)ccc2OCc2ccc(Br)cc2)cs1,COC(=O)CCNc1nc(-c2cc(C)ccc2OCc2ccc(Br)cc2)cs1,12,19,2.2163760062011253,-0.04810196906328201,0.17308491468429565,0.12045016884803772,0.05693000182509422,0.24543311446905136,0.03310634568333626,0.02752644196152687,0.11961008608341217,0.4517675254643499
CCC(C(=O)OC)n1c(=NC(=O)c2ccc(C)cc2)sc2cc(Br)ccc21,CCC(C(=O)OC)n1c(=NC(=O)c2ccc(C)cc2)sc2cc(Br)ccc21,10,18,2.9863533404496874,0.12155109643936157,-0.01976747065782547,-0.04683908447623253,0.051230065524578094,0.054944541305303574,0.09815511107444763,0.05950535088777542,-0.03673334792256355,0.5291891891891892
CCC(C(=O)O)n1c(=NC(=O)c2cccc(Br)c2)sc2ccccc21,CCC(C(=O)O)n1c(=NC(=O)c2cccc(Br)c2)sc2ccccc21,12,18,2.913724197205891,0.1596994400024414,-0.09219963848590851,0.03373584523797035,0.06574872881174088,0.10123564675450325,0.07798837125301361,0.09013920277357101,-0.007073037326335907,0.5162713734142306
CCC(C(=O)O)n1c(=NC(=O)c2ccc(C)cc2)sc2c(Br)cccc21,CCC(C(=O)O)n1c(=NC(=O)c2ccc(C)cc2)sc2c(Br)cccc21,10,17,3.0851383296137893,0.20831233263015747,0.0017758328467607498,0.01568654179573059,0.07846363633871078,0.2257747072726488,0.1418956220149994,0.11317668855190277,-0.014403320848941803,0.5422724824986538
CCC(C(=O)O)n1c(=NC(=O)c2ccc(C)cc2)sc2ccc(Br)cc21,CCC(C(=O)O)n1c(=NC(=O)c2ccc(C)cc2)sc2ccc(Br)cc21,10,17,2.9698902526907123,0.3382987380027771,-0.029615797102451324,0.02127503603696823,0.11057358235120773,0.329957976937294,0.1935635507106781,0.18093886971473694,-0.02598671056330204,0.5292524377031419
CC(C(=O)O)n1c(=NC(=O)c2cccc(Br)c2)sc2ccccc21,CC(C(=O)O)n1c(=NC(=O)c2cccc(Br)c2)sc2ccccc21,11,17,2.8712506854719493,0.11125557124614716,-0.09907392412424088,0.045625749975442886,0.013727020472288132,0.05780739709734917,0.03750079870223999,0.04622931778430939,-0.030369790270924568,0.4994394618834081
CCC(C(=O)OC)n1c(=NC(=O)c2ccc(C)cc2)sc2ccc(Br)cc21,CCC(C(=O)OC)n1c(=NC(=O)c2ccc(C)cc2)sc2ccc(Br)cc21,10,18,3.026256109680456,0.126663476228714,-0.04358062893152237,-0.04615247994661331,0.046857643872499466,0.03693036735057831,0.08832111209630966,0.06233189254999161,-0.043270863592624664,0.5340482573726542
CCC(C(=O)OC)n1c(=NC(=O)c2ccc(C)cc2)sc2c(Br)cccc21,CCC(C(=O)OC)n1c(=NC(=O)c2ccc(C)cc2)sc2c(Br)cccc21,10,18,3.13689426352661,0.004859999753534794,0.019562236964702606,-0.04546911269426346,0.015569224953651428,-0.021046875976026058,0.05090934783220291,-0.011319413781166077,-0.022008324041962624,0.5464247598719317
COC1=C(c2c(C)cc(Br)cc2C)CC(Cc2ccc(C#N)c(S(C)(=O)=O)n2)C1,COC1=C(c2c(C)cc(Br)cc2C)CC(Cc2ccc(C#N)c(S(C)(=O)=O)n2)C1,10,19,3.756068868779435,0.01703898049890995,-0.20588469505310059,-0.032152771949768066,-0.06438306719064713,-0.2209984865039587,-0.055754154920578,-0.03207577019929886,-0.10077480226755142,0.4964500273074823
COc1ccc(Br)cc1S(=O)(=O)Nc1cncc(-c2ccccc2)c1,COc1ccc(Br)cc1S(=O)(=O)Nc1cncc(-c2ccccc2)c1,11,16,1.9946926229588762,-0.03081803396344185,-0.03144476190209389,-0.060414452105760574,-0.061346594244241714,-0.12267724797129631,-0.04572694003582001,-0.06496359407901764,-0.035621657967567444,0.43443627450980393
CC1C=CC(C(=O)Nc2ccc(Br)cc2)=CC1S(=O)(=O)NCc1ccccc1,CC1C=CC(C(=O)Nc2ccc(Br)cc2)=CC1S(=O)(=O)NCc1ccccc1,14,17,3.3508585906328285,-0.050384316593408585,-0.17036011815071106,0.09152653813362122,-0.10505613684654236,-0.12921789661049843,-0.11414435505867004,-0.01776989921927452,-0.10002401471138,0.42677824267782427
Br.Cc1cc([N+](=O)[O-])c(C)cc1Cc1nc(C(=O)c2ccccc2)cs1,Br.Cc1cc([N+](=O)[O-])c(C)cc1Cc1nc(C(=O)c2ccccc2)cs1,10,17,2.4360526747290994,0.06330101937055588,-0.12204460799694061,0.07697761058807373,-0.05430163815617561,0.018234021961688995,-0.08220325410366058,0.024814151227474213,-0.014745939522981644,0.40181268882175225
N#Cc1c(NC(=O)c2ccc(Br)cc2C(=O)O)sc2c1CCCC2,N#Cc1c(NC(=O)c2ccc(Br)cc2C(=O)O)sc2c1CCCC2,9,17,2.28994761455259,0.023154187947511673,-0.01859680563211441,0.013303132727742195,-0.0021704481914639473,0.017860515043139458,0.011372276581823826,0.010909035801887512,-0.016591090708971024,0.5209380234505863
COC(=O)CC1N=C(c2ccc(Br)cc2)c2cc(OC)ccc2NC1=S,COC(=O)CC1N=C(c2ccc(Br)cc2)c2cc(OC)ccc2NC1=S,10,17,3.0950950472112595,-0.06461706757545471,0.07097867131233215,-0.018155105412006378,-0.03716347739100456,-0.011793501675128937,-0.03590770438313484,-0.05152411386370659,0.01617121323943138,0.48297389330306467
O=C1CCCCN1c1ccc(C#CCNS(=O)(=O)c2ccc(Br)cc2)cc1,O=C1CCCCN1c1ccc(C#CCNS(=O)(=O)c2ccc(Br)cc2)cc1,10,16,2.3394586291706894,-0.19486619532108307,-0.14161720871925354,-0.16808070242404938,-0.14162959158420563,-0.504564106464386,-0.1397249400615692,-0.1995062679052353,-0.11013433337211609,0.34430546412113233
O=S(=O)(NCc1cccc(Oc2ccccn2)c1)c1ccccc1Br,O=S(=O)(NCc1cccc(Oc2ccccn2)c1)c1ccccc1Br,14,18,2.057583928484334,0.012236252427101135,0.13426905870437622,-0.08568350970745087,0.018684767186641693,0.06082180142402649,0.06301746517419815,0.014294840395450592,-0.009094864130020142,0.37483530961791833
O=S(=O)(NCc1cccc(Oc2ccccn2)c1)c1ccc(Br)cc1,O=S(=O)(NCc1cccc(Oc2ccccn2)c1)c1ccc(Br)cc1,12,16,1.981585851561256,0.04599890485405922,0.16788366436958313,-0.09970660507678986,0.03691308945417404,0.1141759641468525,0.09603441506624222,0.030627243220806122,-0.000504358671605587,0.34517426273458446
COc1cccc2sc(N3CC(OC(=O)c4cccc(Br)c4)C3)nc12,COc1cccc2sc(N3CC(OC(=O)c4cccc(Br)c4)C3)nc12,10,17,2.305189697715104,-0.19115683436393738,0.19940443336963654,-0.2893155515193939,-0.09154226630926132,-0.28106795251369476,-0.020860489457845688,-0.2703459560871124,0.025553962215781212,0.4672514619883041
COc1cccc2sc(N3CC(OC(=O)c4ccc(Br)cc4)C3)nc12,COc1cccc2sc(N3CC(OC(=O)c4ccc(Br)cc4)C3)nc12,8,15,2.255992947985959,-0.1566130667924881,0.20446041226387024,-0.2827218770980835,-0.06819351017475128,-0.23487453162670135,-0.0024083107709884644,-0.22662779688835144,0.026996873319149017,0.4603174603174603
CC1(C(=O)NCc2cc3cc(O)c(Br)cc3n2S(=O)c2ccccc2)CC1,CC1(C(=O)NCc2cc3cc(O)c(Br)cc3n2S(=O)c2ccccc2)CC1,11,17,3.5658407250650725,-0.10086636245250702,0.012130902148783207,0.059226032346487045,-0.009217558428645134,-0.029509427957236767,-0.05976865440607071,-0.052056632936000824,0.07011622190475464,0.5055741360089187
O=C(OCc1ccccc1)C1CCCN(C(=O)c2cc3scc(Br)c3[nH]2)C1,O=C(OCc1ccccc1)C1CCCN(C(=O)c2cc3scc(Br)c3[nH]2)C1,12,18,2.9369201570177363,-0.07855524122714996,0.009371066465973854,0.020854607224464417,-0.019237544387578964,-0.04832956753671169,-0.028408551588654518,-0.029154084622859955,-0.003834132105112076,0.494920993227991
