smiles,canonical_smiles,unique_hydrogens,unique_carbons,sascore,ir_similarity,cnmr_similarity,hnmr_similarity,similarity,sum_of_similarities,cnmr_ir_similarity,ir_hnmr_similarity,cnmr_hnmr_similarity,tanimoto
CC(C)C[C@H](NCc1cccnc1)C(=O)N[C@H](C=O)CCCN=C(N)N,CC(C)C[C@H](NCc1cccnc1)C(=O)N[C@H](C=O)CCCN=C(N)N,17,17,3.317893534460117,0.15172022581100464,-0.10317660868167877,0.052195124328136444,0.02535291388630867,0.10073874145746231,0.017659682780504227,0.16672822833061218,-0.07762663066387177,0.29694323144104806
CC(C)C[C@H](NCc1ccncc1)C(=O)N[C@H](C=O)CCCN=C(N)N,CC(C)C[C@H](NCc1ccncc1)C(=O)N[C@H](C=O)CCCN=C(N)N,15,15,3.333353149844732,0.10930372774600983,0.04746575653553009,0.10091353207826614,0.0674346387386322,0.25768301635980606,0.05416898801922798,0.1563275307416916,0.013075891882181168,0.2684310018903592
CC[C@H](C)O[C@H](C)n1cnc2c(=O)n(C)c(/N=C/N(C)C)nc21,CC[C@H](C)O[C@H](C)n1cnc2c(=O)n(C)c(/N=C/N(C)C)nc21,10,14,4.057211386208503,0.09690788388252258,0.1261214017868042,0.07302343845367432,0.12696872651576996,0.2960527241230011,0.14204813539981842,0.11224402487277985,0.07367048412561417,0.6184428492545555
Cc1cc2c(cc1C)N(CCN1CCC(N)CC1)C(NC(=O)NO)[C@H](C)N2,Cc1cc2c(cc1C)N(CCN1CCC(N)CC1)C(NC(=O)NO)[C@H](C)N2,17,17,3.887995391449862,-0.014567295089364052,-0.06690141558647156,0.1720990240573883,0.002648724243044853,0.0906303133815527,-0.01141456700861454,0.06753060966730118,-0.03089107573032379,0.5171288743882545
NC1CCCCC1(N)[C@H]1CCCN(c2ncc([N+](=O)[O-])cn2)C1,NC1CCCCC1(N)[C@H]1CCCN(c2ncc([N+](=O)[O-])cn2)C1,13,14,3.916201299427935,0.3461553454399109,0.13048990070819855,0.029604457318782806,0.1673831343650818,0.5062497034668922,0.2780660092830658,0.19238358736038208,0.04094485193490982,0.36946107784431137
NN=NCCCC(Cc1cn(C2CCCCC2)cn1)C(=O)N=O,NN=NCCCC(Cc1cn(C2CCCCC2)cn1)C(=O)N=O,12,13,3.947996690047038,0.44750654697418213,-0.050274044275283813,0.12232396751642227,0.12082090228796005,0.5195564702153206,0.16539186239242554,0.3214356601238251,-0.02181418612599373,0.3858267716535433
NC(=O)c1ncc(N[C@@H]2CCCC[C@@H]2N)nc1NC1CCOCC1,NC(=O)c1ncc(N[C@@H]2CCCC[C@@H]2N)nc1NC1CCOCC1,14,14,3.4911772837690824,0.29665428400039673,0.21986491978168488,-0.07420772314071655,0.15766501426696777,0.44231148064136505,0.2569841146469116,0.1620040237903595,0.05341257154941559,0.4064516129032258
CCCCCNc1nc(NCCCCC)c2ncn(CC(=O)O)c2n1,CCCCCNc1nc(NCCCCC)c2ncn(CC(=O)O)c2n1,15,17,2.43538254711922,0.3957361876964569,0.24508795142173767,-0.11936087161302567,0.17755186557769775,0.5214632675051689,0.25132879614830017,0.24916452169418335,0.062300313264131546,0.6287246722288439
CN1C=CN(C(CCC(=O)O)(N2C=CN(C)C2)N2C=CN(C)C2)C1,CN1C=CN(C(CCC(=O)O)(N2C=CN(C)C2)N2C=CN(C)C2)C1,7,8,4.40270743085569,-0.21994368731975555,-0.24716681241989136,0.009016245603561401,-0.15098391473293304,-0.4580942541360855,-0.2814558148384094,-0.05174273997545242,-0.11133973300457001,0.2909887359198999
CC(C)(O)CNc1cc2nc(N)n(CCN3CCOCC3)c2cc1N,CC(C)(O)CNc1cc2nc(N)n(CCN3CCOCC3)c2cc1N,12,14,2.752236510901918,0.1888245940208435,-0.05593760311603546,0.044075869023799896,0.05337095633149147,0.17696285992860794,0.015082241967320442,0.18344753980636597,-0.01914513111114502,0.4908779931584949
CN(C)C(=O)CCn1c(N)nc2cc(NCC(C)(C)O)c(N)cc21,CN(C)C(=O)CCn1c(N)nc2cc(NCC(C)(C)O)c(N)cc21,11,14,2.806209727066941,0.19707681238651276,0.05475993454456329,0.11905327439308167,0.07631656527519226,0.3708900213241577,0.03119247779250145,0.20631499588489532,0.05351562798023224,0.49516220830961866
