smiles,canonical_smiles,unique_hydrogens,unique_carbons,sascore,ir_similarity,cnmr_similarity,hnmr_similarity,similarity,sum_of_similarities,cnmr_ir_similarity,ir_hnmr_similarity,cnmr_hnmr_similarity,tanimoto
CC(C)S(=O)(=O)c1cc(C(=C(Cl)Cl)c2ccccc2)cc2[nH]c(N)nc12,CC(C)S(=O)(=O)c1cc(C(=C(Cl)Cl)c2ccccc2)cc2[nH]c(N)nc12,9,15,2.839402837242643,-0.024413416162133217,0.24462904036045074,-0.012401960790157318,0.006750255357474089,0.2078136634081602,0.07204864919185638,-0.034575726836919785,0.0511041134595871,0.4958217270194986
N#Cc1ccc(N)c(NS(=O)(=O)/C=C/c2ccc(Cl)c(Cl)c2)c1,N#Cc1ccc(N)c(NS(=O)(=O)/C=C/c2ccc(Cl)c(Cl)c2)c1,10,15,2.468317794951856,0.013990618288516998,0.1811128705739975,0.5513942241668701,0.21002262830734253,0.7464977130293846,0.1080290749669075,0.20914210379123688,0.3016431927680969,0.3287037037037037
COc1cc(C)cc(NC(=O)c2csc3c(Cl)ncnc23)c1Cl,COc1cc(C)cc(NC(=O)c2csc3c(Cl)ncnc23)c1Cl,7,15,2.6583150133584503,0.00966150313615799,-0.07707735896110535,0.053173840045928955,0.041762854903936386,-0.014242015779018402,-0.01884353905916214,0.058339133858680725,0.02201743982732296,0.4888765294771969
C=C(/C=C(\N=CN)c1ccc(Cl)c(Cl)c1)NS(=O)(=O)c1ccccc1,C=C(/C=C(\N=CN)c1ccc(Cl)c(Cl)c1)NS(=O)(=O)c1ccccc1,11,15,2.9951616040696187,0.06876935809850693,0.23757866024971008,0.3307737410068512,0.11053846776485443,0.6371217593550682,0.12797647714614868,0.08568315207958221,0.2039044350385666,0.38961038961038963
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Cl)nc2cccc(Cl)c12,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Cl)nc2cccc(Cl)c12,10,16,2.4121060856749708,-0.3270992338657379,-0.10656128823757172,-0.11855612695217133,-0.19051820039749146,-0.552216649055481,-0.2301837056875229,-0.20710034668445587,-0.11669912934303284,0.4845537757437071
CC(C)S(=O)(=O)c1ccc(Cl)cc1Nc1nc(Cl)nc2ccccc12,CC(C)S(=O)(=O)c1ccc(Cl)cc1Nc1nc(Cl)nc2ccccc12,10,16,2.2994886943706216,-0.3122117817401886,-0.19169127941131592,-0.0031976914033293724,-0.1934276819229126,-0.5071007525548339,-0.2576555013656616,-0.1671697348356247,-0.12314066290855408,0.4714038128249567
CC(C)S(=O)(=O)c1cc(Cl)ccc1Nc1nc(Cl)nc2ccccc12,CC(C)S(=O)(=O)c1cc(Cl)ccc1Nc1nc(Cl)nc2ccccc12,10,16,2.31632481477196,-0.2947591543197632,-0.15421062707901,-0.0368548259139061,-0.18920357525348663,-0.4858246073126793,-0.25130993127822876,-0.16550782322883606,-0.10902374982833862,0.478538283062645
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Cl)nc2ccc(Cl)cc12,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Cl)nc2ccc(Cl)cc12,10,16,2.298734179320455,-0.26363587379455566,-0.12863516807556152,-0.09561119228601456,-0.17862260341644287,-0.48788223415613174,-0.21542099118232727,-0.16399115324020386,-0.12246659398078918,0.47505800464037123
CC(C)S(=O)(=O)c1c(Cl)cccc1Nc1nc(Cl)nc2ccccc12,CC(C)S(=O)(=O)c1c(Cl)cccc1Nc1nc(Cl)nc2ccccc12,10,16,2.4108137779826624,-0.29048705101013184,-0.1560523808002472,-0.07026705145835876,-0.19580841064453125,-0.5168064832687378,-0.23099517822265625,-0.18664012849330902,-0.12755870819091797,0.4846066134549601
CSc1ncc2c(=O)c(-c3c(Cl)cccc3Cl)cn(CC(C)(C)O)c2n1,CSc1ncc2c(=O)c(-c3c(Cl)cccc3Cl)cn(CC(C)(C)O)c2n1,8,15,2.8622528914138243,-0.10853667557239532,-0.11788605898618698,-0.05560863018035889,-0.03894490748643875,-0.2820313647389412,-0.13952650129795074,-0.06684483587741852,0.02165086753666401,0.5027027027027027
