-1.99964	5.2342e-08	
-1.99928	5.2342e-08	
-1.99891	5.2342e-08	
-1.99854	5.32108e-08	
-1.99818	5.32108e-08	
-1.99781	5.32108e-08	
-1.99744	5.2342e-08	
-1.99708	5.32108e-08	
-1.99671	5.32108e-08	
-1.99635	5.2342e-08	
-1.99598	5.32108e-08	
-1.99561	5.2342e-08	
-1.99525	5.32108e-08	
-1.99488	5.32108e-08	
-1.99451	5.32108e-08	
-1.99415	5.32108e-08	
-1.99378	5.32108e-08	
-1.99342	5.32108e-08	
-1.99305	5.2342e-08	
-1.99268	5.32108e-08	
-1.99232	5.2342e-08	
-1.99195	5.32108e-08	
-1.99159	5.2342e-08	
-1.99122	5.32108e-08	
-1.99085	5.32108e-08	
-1.99049	5.32108e-08	
-1.99012	5.2342e-08	
-1.98975	5.2342e-08	
-1.98939	5.32108e-08	
-1.98902	5.32108e-08	
-1.98866	5.2342e-08	
-1.98829	5.32108e-08	
-1.98792	5.32108e-08	
-1.98756	5.2342e-08	
-1.98719	5.32108e-08	
-1.98682	5.32108e-08	
-1.98646	5.32108e-08	
-1.98609	5.32108e-08	
-1.98573	5.2342e-08	
-1.98536	5.2342e-08	
-1.98499	5.32108e-08	
-1.98463	5.2342e-08	
-1.98426	5.2342e-08	
-1.98389	5.2342e-08	
-1.98353	5.32108e-08	
-1.98316	5.32108e-08	
-1.9828	5.32108e-08	
-1.98243	5.32108e-08	
-1.98206	5.32108e-08	
-1.9817	5.32108e-08	
-1.98133	5.32108e-08	
-1.98096	5.2342e-08	
-1.9806	5.32108e-08	
-1.98023	5.32108e-08	
-1.97987	5.32108e-08	
-1.9795	5.2342e-08	
-1.97913	5.2342e-08	
-1.97877	5.2342e-08	
-1.9784	5.2342e-08	
-1.97804	5.2342e-08	
-1.97767	5.14731e-08	
-1.9773	5.2342e-08	
-1.97694	5.32108e-08	
-1.97657	5.32108e-08	
-1.9762	5.2342e-08	
-1.97584	5.32108e-08	
-1.97547	5.32108e-08	
-1.97511	5.32108e-08	
-1.97474	5.32108e-08	
-1.97437	5.2342e-08	
-1.97401	5.32108e-08	
-1.97364	5.32108e-08	
-1.97327	5.32108e-08	
-1.97291	5.2342e-08	
-1.97254	5.2342e-08	
-1.97218	5.2342e-08	
-1.97181	5.2342e-08	
-1.97144	5.32108e-08	
-1.97108	5.2342e-08	
-1.97071	5.2342e-08	
-1.97034	5.32108e-08	
-1.96998	5.32108e-08	
-1.96961	5.2342e-08	
-1.96925	5.32108e-08	
-1.96888	5.2342e-08	
-1.96851	5.2342e-08	
