smiles,canonical_smiles,sascore,unique_hydrogens,unique_carbons,ir_similarity,cnmr_similarity,hnmr_similarity,similarity,sum_of_similarities,cnmr_ir_similarity,ir_hnmr_similarity,cnmr_hnmr_similarity,tanimoto
CCOC(=O)C1=C(OC=C1)C,CCOC(=O)c1ccoc1C,1.9413357209126154,5,8,0.7885767221450806,0.1768837571144104,0.37976473569869995,0.4517642855644226,1.345225214958191,0.505831241607666,0.6136993169784546,0.24782326817512512,0.8793103448275862
CCOC(=O)C1=COC=C1C,CCOC(=O)c1cocc1C,2.5918326439895374,5,8,0.7037167549133301,0.025911027565598488,0.40561917424201965,0.36915838718414307,1.1352469567209482,0.4102668762207031,0.5614994764328003,0.14197126030921936,0.7413793103448276
CCOC=C1C=C(OC1=O)C,CCOC=C1C=C(C)OC1=O,3.3717172593741527,5,8,0.630264937877655,0.17695796489715576,0.2699187397956848,0.33029866218566895,1.0771416425704956,0.39608126878738403,0.4620170295238495,0.18716296553611755,0.07526881720430108
CCOC(=O)C1=C(C=CO1)C,CCOC(=O)c1occc1C,2.1184234132203077,5,8,0.6649933457374573,0.041248295456171036,0.35918956995010376,0.34102052450180054,1.065431211143732,0.3909459114074707,0.5232217311859131,0.12025108933448792,0.7121212121212122
CCOC(=O)C1=CC=C(O1)C,CCOC(=O)c1ccc(C)o1,1.8417957209126143,5,8,0.653986930847168,0.05049176514148712,0.3580932319164276,0.3341338336467743,1.0625719279050827,0.3922765254974365,0.4937683641910553,0.143265962600708,0.5606060606060606
CCOC(=O)C1=COC(=C1)C,CCOC(=O)c1coc(C)c1,2.323752643989536,5,8,0.6738553047180176,-0.024479031562805176,0.3765334486961365,0.3503915071487427,1.0259097218513489,0.3861309289932251,0.5352742671966553,0.11234110593795776,0.8103448275862069
CCOC(=O)C1=CC(=CO1)C,CCOC(=O)c1cc(C)co1,2.4097234132203074,5,8,0.6696416735649109,-0.03878365457057953,0.39019954204559326,0.33122897148132324,1.0210575610399246,0.3673478364944458,0.5281776189804077,0.10777053236961365,0.6515151515151515
CCO/C=C/1\C=C(OC1=O)C,CCO/C=C1\C=C(C)OC1=O,3.3717172593741527,5,8,0.4422425329685211,0.23027187585830688,0.29258620738983154,0.2912328541278839,0.9651006162166595,0.33288753032684326,0.35096412897109985,0.232759490609169,0.07526881720430108
CCCC(=O)OC1=CC=CO1,CCCC(=O)Oc1ccco1,2.5500281278605055,6,8,0.5186312794685364,0.011237936094403267,0.4218287467956543,0.27429723739624023,0.9516979623585939,0.21734404563903809,0.4670269787311554,0.21101504564285278,0.1871345029239766
C[C@H](C=O)[C@H](C1=CC=CO1)O,C[C@H](C=O)[C@@H](O)c1ccco1,3.5399359197552247,8,8,0.4380472004413605,0.18069379031658173,0.30967360734939575,0.2719454765319824,0.928414598107338,0.32230520248413086,0.2758294343948364,0.2578366696834564,0.34177215189873417
CCOC(=O)CC1=CC=CO1,CCOC(=O)Cc1ccco1,1.9947258946098856,6,8,0.5438417792320251,0.12351050972938538,0.24671530723571777,0.24727857112884521,0.9140675961971283,0.3140215277671814,0.35568803548812866,0.15515372157096863,0.348993288590604
CC1=CC=CO1.C=CC(=O)O,C=CC(=O)O.Cc1ccco1,2.675053633000527,7,8,0.511157751083374,-0.04349597916007042,0.43865901231765747,0.23844176530838013,0.9063207842409611,0.20187240839004517,0.464627206325531,0.12512528896331787,0.4016393442622951
CCOC(=O)C1C=CC=CO1,CCOC(=O)C1C=CC=CO1,3.69792474716696,7,8,0.3346843123435974,0.2718926668167114,0.2986578345298767,0.2750501334667206,0.9052348136901855,0.3202652335166931,0.25621509552001953,0.2781669795513153,0.07734806629834254
CC1=CC=CC=C1C(=O)O.O,Cc1ccccc1C(=O)O.O,1.474962973659867,7,8,0.31610676646232605,-0.03129374235868454,0.6196427345275879,0.21575623750686646,0.9044557586312294,0.11961551755666733,0.4192555844783783,0.17757777869701385,0.48148148148148145
CC(C=O)C(C1=CC=CO1)O,CC(C=O)C(O)c1ccco1,3.5399359197552247,8,8,0.4095956087112427,0.15357455611228943,0.3357747197151184,0.26070892810821533,0.8989448845386505,0.29378172755241394,0.28523164987564087,0.2495710402727127,0.34177215189873417
CC(C1=CC=CO1)OC(=O)C,CC(=O)OC(C)c1ccco1,2.836503407216588,6,8,0.45905280113220215,0.06828667223453522,0.3655173182487488,0.2332712709903717,0.8928567916154861,0.22804273664951324,0.3791069984436035,0.18250080943107605,0.39869281045751637
CCOC(=O)C1=CCOC=C1,CCOC(=O)C1=CCOC=C1,3.2228261427488416,6,8,0.5813554525375366,0.0595790334045887,0.2434512972831726,0.22936612367630005,0.8843857832252979,0.3060337007045746,0.42216721177101135,0.06209024041891098,0.08620689655172414
C[C@H](C1=CC=CO1)OC(=O)C,CC(=O)O[C@H](C)c1ccco1,2.836503407216588,6,8,0.4265224039554596,0.0939396470785141,0.3607715964317322,0.2242811918258667,0.8812336474657059,0.21925799548625946,0.35400375723838806,0.19734814763069153,0.39869281045751637
CC(=CC1=CC=CO1)C(O)O,CC(=Cc1ccco1)C(O)O,2.9996111055279986,7,8,0.3621408939361572,0.09006893634796143,0.42827463150024414,0.2534792125225067,0.8804844617843628,0.20601892471313477,0.36644724011421204,0.2351190745830536,0.30666666666666664
CCCOC(=O)C1=CC=CO1,CCCOC(=O)c1ccco1,1.8977670856768825,6,8,0.6208072900772095,-0.10374946892261505,0.3612630367279053,0.22943922877311707,0.8783208578824997,0.20284399390220642,0.49218422174453735,0.09568595886230469,0.5217391304347826
CCOC(=O)C=CC(=O)C=C,C=CC(=O)C=CC(=O)OCC,2.6826279225041265,6,8,0.49355214834213257,0.028403155505657196,0.34470343589782715,0.2916862368583679,0.8666587397456169,0.3260571360588074,0.4141427278518677,0.12184052914381027,0.08053691275167785
C[C@@H](C1=CC=CO1)OC(=O)C,CC(=O)O[C@@H](C)c1ccco1,2.836503407216588,6,8,0.41968822479248047,0.08855471014976501,0.35810476541519165,0.21886053681373596,0.8663477003574371,0.21249541640281677,0.34946882724761963,0.19310331344604492,0.39869281045751637
CCOC1=CC(=O)OC(=C1)C,CCOc1cc(C)oc(=O)c1,2.1782987978356907,5,8,0.5246910452842712,0.0376189760863781,0.3034096658229828,0.22887201607227325,0.8657196871936321,0.26550939679145813,0.40580254793167114,0.09951413422822952,0.29936305732484075
CC(C)OC(=O)C1=CC=CO1,CC(C)OC(=O)c1ccco1,1.9541295670664596,5,7,0.6782927513122559,-0.10362280160188675,0.28595638275146484,0.23307806253433228,0.860626332461834,0.24836328625679016,0.4905264973640442,0.04995175451040268,0.5217391304347826
CCCOC1=CC=C(O1)C=O,CCCOc1ccc(C=O)o1,2.6842956216570304,6,8,0.5072116851806641,0.06825750321149826,0.283197283744812,0.25351789593696594,0.8586664721369743,0.2571527361869812,0.37384599447250366,0.1828535795211792,0.34177215189873417
CC(C)OC1=CC=C(O1)C=O,CC(C)Oc1ccc(C=O)o1,2.9265034132203063,5,7,0.49348023533821106,0.08302436023950577,0.2821464538574219,0.22854915261268616,0.8586510494351387,0.2585945725440979,0.3544883728027344,0.16455768048763275,0.34394904458598724
CCOCC1=CC=C(O1)C=O,CCOCc1ccc(C=O)o1,2.4002886737662124,6,8,0.4898029863834381,0.14670798182487488,0.21680431067943573,0.2563513517379761,0.8533152788877487,0.2952260375022888,0.3311344385147095,0.1856127828359604,0.5
