smiles,canonical_smiles,sascore,unique_hydrogens,unique_carbons,ir_similarity,cnmr_similarity,hnmr_similarity,similarity,sum_of_similarities,cnmr_ir_similarity,ir_hnmr_similarity,cnmr_hnmr_similarity,tanimoto
CCCC(=O)C(C1=CC=C(S1)C)OCCC,CCCOC(C(=O)CCC)c1ccc(C)s1,3.1598102875264313,10,13,0.6397280693054199,0.3034035563468933,0.18796406686306,0.3892304003238678,1.1310956925153732,0.4446374773979187,0.44656872749328613,0.28153038024902344,0.15879828326180256
CC1(CC(C(O1)(C)C)C(C2=CSC=C2)O)C,CC1(C)CC(C(O)c2ccsc2)C(C)(C)O1,3.957419049861782,9,11,0.22052298486232758,0.718632698059082,0.18946218490600586,0.3650399446487427,1.1286178678274155,0.45206719636917114,0.17968204617500305,0.47782379388809204,0.11162790697674418
CC1=CC=C(S1)COCC(C)CCC(=O)C,CC(=O)CCC(C)COCc1ccc(C)s1,2.899691406407552,10,13,0.6183640956878662,0.3931809961795807,0.048900458961725235,0.380553275346756,1.0604455508291721,0.518421471118927,0.34263163805007935,0.2593296766281128,0.18652849740932642
CC1(CC(C(O1)(C)C)C(C2=CC=CS2)O)C,CC1(C)CC(C(O)c2cccs2)C(C)(C)O1,3.821060194763392,9,11,0.19913312792778015,0.6516417264938354,0.20200377702713013,0.32154691219329834,1.0527786314487457,0.4051176905632019,0.16261740028858185,0.43407684564590454,0.10666666666666667
CC(C)C1CC(OC2=CSC=C2O1)C(C)C,CC(C)C1CC(C(C)C)Oc2cscc2O1,3.870785597267865,5,6,0.5235265493392944,0.28326404094696045,0.232133686542511,0.3595842123031616,1.0389242768287659,0.4047597050666809,0.3926791548728943,0.2755950391292572,0.08542713567839195
CC1(CC(C(O1)(C)C)(CC2=CSC=C2)O)C,CC1(C)CC(O)(Cc2ccsc2)C(C)(C)O1,3.7688304371442563,8,11,0.2558312714099884,0.6596022248268127,0.0702412948012352,0.3706151843070984,0.9856747910380363,0.47497639060020447,0.178253173828125,0.39730316400527954,0.11320754716981132
CC1(CC(CCO1)(CCC2=CSC=C2)O)C,CC1(C)CC(O)(CCc2ccsc2)CCO1,3.3365930847292287,10,12,0.15381881594657898,0.6489702463150024,0.15362554788589478,0.2924976050853729,0.9564146101474762,0.4205075800418854,0.11855940520763397,0.3531675934791565,0.1218274111675127
CC1(CC(C(O1)(C)C)(CC2=CC=CS2)O)C,CC1(C)CC(O)(Cc2cccs2)C(C)(C)O1,3.6839792743535593,8,11,0.24360647797584534,0.6261132955551147,0.07303930073976517,0.3346073031425476,0.9427590742707253,0.44319605827331543,0.16221287846565247,0.36683782935142517,0.1095890410958904
CC1=C(SC(=C1)C(=O)CCC(C)(C)OC)C,COC(C)(C)CCC(=O)c1cc(C)c(C)s1,2.6517968269966836,7,12,0.71648108959198,0.41992539167404175,-0.19484366476535797,0.3230236768722534,0.9415628165006638,0.5596847534179688,0.2977152466773987,0.11294299364089966,0.13865546218487396
CCCCCCC1COC2=CSC=C2OC1,CCCCCCC1COc2cscc2OC1,2.732161895970263,9,10,0.3296743333339691,0.3296573758125305,0.2765759527683258,0.32019707560539246,0.9359076619148254,0.30542874336242676,0.33276090025901794,0.31448566913604736,0.08247422680412371
CCCCCCC1CCOC2=CSC=C2O1,CCCCCCC1CCOc2cscc2O1,3.1176125937308665,11,13,0.40998518466949463,0.08189459890127182,0.4084101915359497,0.3347737193107605,0.9002899751067162,0.2638746201992035,0.42246824502944946,0.2760877013206482,0.08808290155440414
CC1C(OC(C1C(CC2=CSC=C2)O)C)C,CC1OC(C)C(C(O)Cc2ccsc2)C1C,4.122968738117294,13,13,0.21593943238258362,0.5001997351646423,0.18116514384746552,0.3231717646121979,0.8973043113946915,0.364520400762558,0.17295001447200775,0.3958728611469269,0.1188118811881188
CCCCC1(COC2=CSC=C2OC1)CC,CCCCC1(CC)COc2cscc2OC1,3.1414551643115427,8,10,0.5419745445251465,0.24222880601882935,0.1041635125875473,0.323860764503479,0.8883668631315231,0.36362767219543457,0.3778162896633148,0.21740329265594482,0.08163265306122448
CCC(C)C1=CSC=C1C(=O)OC(C)(C)C,CCC(C)c1cscc1C(=O)OC(C)(C)C,3.0785306671468122,7,11,0.5041223764419556,0.19765760004520416,0.17017072439193726,0.28364473581314087,0.871950700879097,0.3323585093021393,0.35853248834609985,0.1839742809534073,0.10775862068965517
CC(C)C1CC(CCO1)(CC2=CSC=C2)O,CC(C)C1CC(O)(Cc2ccsc2)CCO1,3.5647348280370954,11,12,0.2400115430355072,0.4350069761276245,0.19219666719436646,0.3104853332042694,0.8672151863574982,0.3834421634674072,0.18518337607383728,0.32200658321380615,0.11650485436893204
CC1(CC(CCO1)(CCC2=CC=CS2)O)C,CC1(C)CC(O)(CCc2cccs2)CCO1,3.2724946231907674,10,12,0.1543838232755661,0.5565082430839539,0.1535162627696991,0.25658780336380005,0.864408329129219,0.37942904233932495,0.11260189116001129,0.30334165692329407,0.1188118811881188
CCCCCCCC1COC2=CSC=C2O1,CCCCCCCC1COc2cscc2O1,3.0791880438126995,11,13,0.37539899349212646,0.1851872205734253,0.3025122582912445,0.3055468797683716,0.8630984723567963,0.27473580837249756,0.3687398433685303,0.2588329017162323,0.08673469387755102
CCCC(C)COCC(=O)C1=CC=C(S1)C,CCCC(C)COCC(=O)c1ccc(C)s1,2.8271910567572025,10,13,0.5255366563796997,0.27517640590667725,0.05706240236759186,0.32114118337631226,0.8577754646539688,0.40371406078338623,0.3503686785697937,0.18812808394432068,0.1232876712328767
