smiles,canonical_smiles,sascore,unique_hydrogens,unique_carbons,ir_similarity,cnmr_similarity,hnmr_similarity,similarity,sum_of_similarities,cnmr_ir_similarity,ir_hnmr_similarity,cnmr_hnmr_similarity,tanimoto
CC(C1=CN=C(C=C1)Br)N(C)C,CC(c1ccc(Br)nc1)N(C)C,2.88897251694258,6,8,0.8082156777381897,0.3410342335700989,-0.022162307053804398,0.4415120780467987,1.1270876042544842,0.5890160799026489,0.5078073740005493,0.19975721836090088,1.0
CC1=CN=C(C=C1)N(C)CCBr,Cc1ccc(N(C)CCBr)nc1,2.5061107921770684,7,9,0.6565612554550171,0.12820780277252197,0.2472783923149109,0.36412787437438965,1.03204745054245,0.3748592734336853,0.5134972929954529,0.2029062807559967,0.33121019108280253
CC1=NC(=CC=C1)N(C)CCBr,Cc1cccc(N(C)CCBr)n1,2.5201835194497963,7,9,0.4379845857620239,0.12265463173389435,0.386033296585083,0.31621256470680237,0.9466725140810013,0.29844528436660767,0.41593360900878906,0.21621675789356232,0.2634730538922156
CC1=C(C=NN1C)C=C(C)CBr,CC(=Cc1cnn(C)c1C)CBr,2.96277425371553,6,9,0.23163318634033203,0.13822850584983826,0.5581737756729126,0.2885423004627228,0.9280354678630829,0.1673273742198944,0.3705028295516968,0.3308320641517639,0.15979381443298968
CN1C=CC(=C1)CNCC(=C)Br,C=C(Br)CNCc1ccn(C)c1,2.9123443586106355,8,9,0.12529867887496948,0.11826574057340622,0.6673249006271362,0.1921822428703308,0.9108893200755119,0.11709964275360107,0.250284880399704,0.2939061224460602,0.43356643356643354
CC(/C(=C/C1=CN(N=C1)C)/C)Br,C/C(=C\c1cnn(C)c1)C(C)Br,3.5478590554041194,7,9,0.36442363262176514,-0.00459120562300086,0.5337104797363281,0.2926974296569824,0.8935429067350924,0.17137722671031952,0.44732511043548584,0.23853683471679688,0.15217391304347827
[2H]C([2H])([2H])C([2H])([2H])N(C1=CN=C(C=C1)Br)C([2H])([2H])C([2H])([2H])[2H],[2H]C([2H])([2H])C([2H])([2H])N(c1ccc(Br)nc1)C([2H])([2H])C([2H])([2H])[2H],6.520322797746197,5,7,0.7032815217971802,0.04118349403142929,0.13938073813915253,0.3652494549751282,0.883845753967762,0.38294845819473267,0.5137820839881897,0.12019603699445724,0.28205128205128205
CC1=CN(C(=N)C(=C1)C(C)Br)C,Cc1cc(C(C)Br)c(=N)n(C)c1,3.7020133668185125,7,9,0.23624876141548157,0.07058754563331604,0.5627378225326538,0.23651976883411407,0.8695741295814514,0.15076373517513275,0.3593240976333618,0.24472004175186157,0.313953488372093
[2H]C([2H])([2H])C([2H])([2H])N(C1=NC=C(C=C1)Br)C([2H])([2H])C([2H])([2H])[2H],[2H]C([2H])([2H])C([2H])([2H])N(c1ccc(Br)cn1)C([2H])([2H])C([2H])([2H])[2H],6.37269007047347,5,7,0.6797938346862793,0.02054607681930065,0.16658446192741394,0.3332086205482483,0.8669243734329939,0.34696635603904724,0.5036728978157043,0.1088256761431694,0.20853080568720378
CC1=C(C=NN1C)/C=C/C(C)Br,Cc1c(/C=C/C(C)Br)cnn1C,3.6266999207887345,7,9,0.21325430274009705,0.011792503297328949,0.6251892447471619,0.24272456765174866,0.8502360507845879,0.11129496991634369,0.3850916922092438,0.25433772802352905,0.15979381443298968
CC(/C(=C/C1=CN=CN1C)/C)Br,C/C(=C\c1cncn1C)C(C)Br,3.872399920788734,7,9,0.3231697380542755,-0.016907813027501106,0.5383456945419312,0.3048661947250366,0.8446076195687056,0.16826942563056946,0.4157452881336212,0.26049888134002686,0.125
CC1=CC(=[N+](C=C1)CC=C)N.[Br-],C=CC[n+]1ccc(C)cc1N.[Br-],3.5181440427974167,8,9,0.21188858151435852,0.10188746452331543,0.5267448425292969,0.2604963779449463,0.8405208885669708,0.163301020860672,0.32033246755599976,0.3071069121360779,0.24375
CN1C=CC=C1CNCC(=C)Br,C=C(Br)CNCc1cccn1C,2.800626876093153,8,9,0.03469322994351387,0.16491222381591797,0.6394617557525635,0.17248135805130005,0.8390672095119953,0.09576594084501266,0.17026790976524353,0.32649099826812744,0.3148148148148148
CCN(C)CC1=NC=C(C=C1)Br,CCN(C)Cc1ccc(Br)cn1,2.189822680288957,7,9,0.782663106918335,0.27297934889793396,-0.2171013206243515,0.37803852558135986,0.8385411351919174,0.5420787930488586,0.4071640968322754,0.10106982290744781,0.4925373134328358
CC(/C(=C/C1=CN(C=N1)C)/C)Br,C/C(=C\c1cn(C)cn1)C(C)Br,3.80245953617335,7,9,0.30314183235168457,0.011557895690202713,0.5129852294921875,0.2803177237510681,0.8276849575340748,0.16317930817604065,0.3931063413619995,0.2458503395318985,0.11734693877551021
CC(C1=CC(=NC=C1)Br)N(C)C,CC(c1ccnc(Br)c1)N(C)C,2.9677787669425815,6,8,0.4802674353122711,0.3137431740760803,0.029151376336812973,0.2801581621170044,0.8231619857251644,0.38483092188835144,0.2700134217739105,0.21017973124980927,0.8545454545454545
C=CC[N+]1(C=CN=C1)CC=C.[Br-],C=CC[N+]1(CC=C)C=CN=C1.[Br-],4.79298050371553,6,6,0.1711571216583252,0.11931370198726654,0.5315088629722595,0.24155394732952118,0.8219796866178513,0.15348437428474426,0.2712622582912445,0.3013649880886078,0.09933774834437085
CN(C)CC1=CC(=C(C=C1)N)Br,CN(C)Cc1ccc(N)c(Br)c1,2.0237237729462993,6,8,0.3949481248855591,0.14823848009109497,0.27535635232925415,0.24978964030742645,0.8185429573059082,0.26374107599258423,0.3783997893333435,0.13262620568275452,0.36923076923076925
CC1=C(N(N=C1)C)/C=C/CCBr,Cc1cnn(C)c1/C=C/CCBr,3.319593309659586,7,9,0.15727147459983826,0.01048242673277855,0.6472859382629395,0.21144136786460876,0.8150398395955563,0.05960248410701752,0.34369489550590515,0.2643234133720398,0.15
CC1=CC(=CN=C1N(C)C)CBr,Cc1cc(CBr)cnc1N(C)C,2.6066252152539917,5,8,0.646519660949707,0.1802680790424347,-0.01584559492766857,0.3389783501625061,0.8109421450644732,0.3892629146575928,0.42582154273986816,0.14270347356796265,0.2919254658385093
CC1=NC(=C(C=C1)Br)CN(C)C,Cc1ccc(Br)c(CN(C)C)n1,2.4265646383309143,5,8,0.7708057165145874,0.03467017784714699,-0.024944059550762177,0.31584739685058594,0.7805318348109722,0.43144991993904114,0.5333671569824219,-0.042088210582733154,0.3986013986013986
CC/1(/C=C\C(C=N/C=C1)(C)Br)N,CC1(Br)C=N/C=C\C(C)(N)/C=C\1,5.030761375635062,8,9,0.11938272416591644,0.10162687301635742,0.5563732385635376,0.2442205846309662,0.7773828357458115,0.10081459581851959,0.31997033953666687,0.3062291443347931,0.05084745762711865
CC1=CC=C(N1NCC(=C)Br)C,C=C(Br)CNn1c(C)ccc1C,3.259886753715529,5,6,-0.033712342381477356,0.12204031646251678,0.6874362826347351,0.1718599498271942,0.7757642567157745,0.037688370794057846,0.21207644045352936,0.3216845691204071,0.2275449101796407
CC1(CN2CC=CC=C2N1)CBr,CC1(CBr)CN2CC=CC=C2N1,4.4858713291597745,8,9,0.28361016511917114,-0.04536260664463043,0.5362682342529297,0.21156448125839233,0.7745157927274704,0.11969973146915436,0.33529144525527954,0.2319425791501999,0.0913978494623656
CC/C(=C\C1=CN(N=C1)C)/CBr,CC/C(=C\c1cnn(C)c1)CBr,3.102196106862383,7,9,0.22024933993816376,0.07616347074508667,0.4619753956794739,0.23286424577236176,0.7583882063627243,0.15225772559642792,0.29667335748672485,0.25366541743278503,0.15555555555555556
CN1C(=CC=N1)C2CCC(C2)Br,Cn1nccc1C1CCC(Br)C1,3.779615787399769,8,9,0.2671019434928894,0.15154406428337097,0.33777618408203125,0.27655571699142456,0.7564221918582916,0.20760874450206757,0.35329538583755493,0.22533735632896423,0.13333333333333333
CC1=CC(=C(C(=C1)Br)C)C(N)N,Cc1cc(Br)c(C)c(C(N)N)c1,2.5908537202167707,6,9,0.24734312295913696,0.20718470215797424,0.301336407661438,0.2743184268474579,0.7558642327785492,0.2450156807899475,0.2717350721359253,0.2547205090522766,0.2900763358778626
CCN1C(=CC=N1)/C=C(/C)\CBr,CCn1nccc1/C=C(/C)CBr,3.145975127841404,7,9,0.21140675246715546,0.07850665599107742,0.4624459147453308,0.21703507006168365,0.7523593232035637,0.1503204107284546,0.295369029045105,0.22343820333480835,0.12745098039215685
CC(=C)C(=C)/C=C(\C=N/NC)/Br,C=C(C)C(=C)/C=C(Br)\C=N/NC,4.28722642493141,7,9,0.12719997763633728,0.07371510565280914,0.5512559413909912,0.22069552540779114,0.7521710246801376,0.08174097537994385,0.3139578700065613,0.27776697278022766,0.03488372093023256
