smiles,canonical_smiles,sascore,unique_hydrogens,unique_carbons,ir_similarity,cnmr_similarity,hnmr_similarity,similarity,sum_of_similarities,cnmr_ir_similarity,ir_hnmr_similarity,cnmr_hnmr_similarity,tanimoto
CC1(CCOC1)S(=O)(=O)C2=CC=CC(=C2)C(F)(F)F,CC1(S(=O)(=O)c2cccc(C(F)(F)F)c2)CCOC1,3.143707670552473,8,12,0.7470623254776001,0.34684500098228455,-0.09559702128171921,0.4285852313041687,0.9983103051781654,0.5624776482582092,0.4115927815437317,0.22973458468914032,0.9316770186335404
CC(C)(C(=O)OC)S(=O)C1=CC=CC(=C1)C(F)(F)F,COC(=O)C(C)(C)S(=O)c1cccc(C(F)(F)F)c1,3.1873394555741745,6,11,0.683014452457428,0.2303958684206009,0.02892063558101654,0.429917573928833,0.9423309564590454,0.49766653776168823,0.4421771466732025,0.21615765988826752,0.6648648648648648
C1COCCC1S(=O)(=O)C2=CC=CC(=C2)C(F)(F)F,O=S(=O)(c1cccc(C(F)(F)F)c1)C1CCOCC1,2.271316103287832,7,10,0.7339026927947998,0.16657480597496033,0.016690734773874283,0.37259548902511597,0.9171682335436344,0.47694605588912964,0.45188188552856445,0.12581801414489746,0.8159509202453987
CC(=O)C(C)(C)S(=O)(=O)C1=CC=CC(=C1)C(F)(F)F,CC(=O)C(C)(C)S(=O)(=O)c1cccc(C(F)(F)F)c1,2.387434520447595,6,11,0.7717294692993164,0.18583446741104126,-0.07670040428638458,0.4442632794380188,0.8808635324239731,0.5403399467468262,0.476602166891098,0.13666139543056488,0.6966292134831461
CC(C)OC(=O)CS(=O)C1=CC=CC(=C1)C(F)(F)F,CC(C)OC(=O)CS(=O)c1cccc(C(F)(F)F)c1,2.9761993990592615,7,11,0.5695293545722961,0.2501871883869171,-0.007243894040584564,0.40353283286094666,0.8124726489186287,0.4577829837799072,0.3933876156806946,0.21110641956329346,0.5978260869565217
CC(C)C(C(=O)O)S(=O)C1=CC=CC(=C1)C(F)(F)F,CC(C)C(C(=O)O)S(=O)c1cccc(C(F)(F)F)c1,3.5922877922886354,8,11,0.6073950529098511,0.2954288721084595,-0.10382241755723953,0.3554561734199524,0.799001507461071,0.4811396598815918,0.3697263300418854,0.14020511507987976,0.6793478260869565
C1CCOC(C1)S(=O)(=O)C2=CC=CC(=C2)C(F)(F)F,O=S(=O)(c1cccc(C(F)(F)F)c1)C1CCCCO1,2.9336005351539356,9,12,0.6935614347457886,0.23646634817123413,-0.21776442229747772,0.34297192096710205,0.712263360619545,0.4819956123828888,0.36790335178375244,0.10140261054039001,0.6476683937823834
CC(C)(C(=O)O)S(=O)CC1=CC(=CC=C1)C(F)(F)F,CC(C)(C(=O)O)S(=O)Cc1cccc(C(F)(F)F)c1,3.134512140032573,7,11,0.4966430068016052,0.18259400129318237,0.02651706337928772,0.3422604501247406,0.7057540714740753,0.38386207818984985,0.3485497832298279,0.14936389029026031,0.35514018691588783
CC1=CC=C(C=C1)S(=O)(=O)C(=C)CC(C(F)(F)F)O,C=C(CC(O)C(F)(F)F)S(=O)(=O)c1ccc(C)cc1,3.133127524647957,7,10,0.2892153561115265,0.3795817494392395,0.018921947106719017,0.24925389885902405,0.687719052657485,0.3583647906780243,0.14628814160823822,0.2322959303855896,0.5219512195121951
CC(C)(C1CO1)S(=O)(=O)C2=CC=CC(=C2)C(F)(F)F,CC(C)(C1CO1)S(=O)(=O)c1cccc(C(F)(F)F)c1,3.0224289375207984,7,11,0.8979296088218689,0.051370441913604736,-0.2671217918395996,0.3717622458934784,0.682178258895874,0.5098810195922852,0.4891113042831421,-0.01880199834704399,1.0
C[C@@H](C(=O)O)OCCSC1=CC=CC(=C1)C(F)(F)F,C[C@H](OCCSc1cccc(C(F)(F)F)c1)C(=O)O,2.7379284850321106,9,12,0.48849576711654663,0.3769190311431885,-0.19630149006843567,0.3088170289993286,0.6691133081912994,0.4401055872440338,0.2108042687177658,0.19017180800437927,0.48404255319148937
C[C@H](C(=O)O)OCCSC1=CC=CC(=C1)C(F)(F)F,C[C@@H](OCCSc1cccc(C(F)(F)F)c1)C(=O)O,2.7379284850321106,9,12,0.4861829876899719,0.368937611579895,-0.19373220205307007,0.3071035146713257,0.6613883972167969,0.43634232878685,0.2106766253709793,0.1869727522134781,0.48404255319148937
CSC1=CC=CC(=C1C(=O)O)OCCCC(F)(F)F,CSc1cccc(OCCCC(F)(F)F)c1C(=O)O,2.4134987172801736,8,12,0.11145758628845215,0.41977083683013916,0.12529495358467102,0.2619321942329407,0.6565233767032623,0.24487432837486267,0.1759997308254242,0.32858166098594666,0.275
CC(C(=O)O)OCCSC1=CC=CC(=C1)C(F)(F)F,CC(OCCSc1cccc(C(F)(F)F)c1)C(=O)O,2.7379284850321106,9,12,0.4585629105567932,0.3422694206237793,-0.19364748895168304,0.2893163561820984,0.6071848422288895,0.42000558972358704,0.1908169388771057,0.16464413702487946,0.48404255319148937
CC1=C(C=C(C=C1)S(=O)(=O)OC)C2(CC2)C(F)(F)F,COS(=O)(=O)c1ccc(C)c(C2(C(F)(F)F)CC2)c1,2.832228849332994,6,11,0.5264809131622314,0.05719396471977234,0.017758134752511978,0.22188380360603333,0.6014330126345158,0.2941446006298065,0.2692606747150421,0.08518217504024506,0.2697095435684647
